,0,1,2,3,4,5
0,0.01116546164220015,0.09037257749024666,0.012909228784090097,0.025272437646160616,0.03901491768261333,0.019289343576853347
1,0.028741864785212127,0.11960498285805722,0.03300302496752972,0.07233650357792439,0.15458604388659092,0.01978734985776132
2,0.049419292996697596,0.08601713856888728,0.06824457747547573,0.14244082865563304,0.015547284268732444,0.06757116443276748
3,0.08197211630391191,0.02458625265935808,0.17273648078209639,0.18322565490970225,0.09961760422777216,0.02359487287611968
4,0.12363677934147513,0.06393150555567965,0.05597502864894315,0.10923492247006567,0.05420233983494232,0.18992288878388436
5,0.00435970249832892,0.028964248586143625,0.12853907994114758,0.1282963166116237,0.007651230201272143,0.038686613615341287
6,0.1493269293429479,0.03545223487999099,0.12357227207850141,0.010352453378042671,0.09656189077592305,0.04359638469606933
7,0.10113788090534645,0.08579694435403307,0.08899251940631181,0.08911796686495621,0.02682687485571788,0.16262691741695315
8,0.05046810047989029,0.09521581507984611,0.012166496447390825,0.11677400567350053,0.15889921932398154,0.0009498168225043218
9,0.16164575647891508,0.04034192365188767,0.04316762832402131,0.13333585074979407,0.09866604437945926,0.07796960895176784
10,0.09356149862440472,0.05566175541278007,0.09787448819999639,0.06351258378871459,0.14190579451323274,0.13910860025768199
11,0.09189734340878875,0.07858656311929924,0.22891705478186475,0.0948790467531146,0.15793290034413537,0.05321433730247632
12,0.08217967518578106,0.03440978018614579,0.05708337051370456,0.10786663335062005,0.1386599289939515,0.027920274575671877
13,0.04137266926216138,0.03816381294046592,0.1345653097468152,0.02556944584872668,0.0847194821854613,0.28153230943110763
14,0.12834188020461598,0.11925181264432295,0.005096118984943025,0.14281914164442133,0.020824975217883426,0.022820498878822246
15,0.07690796128302424,0.06542669974385718,0.0009864677223709335,0.05348145651812441,0.03992297826981357,0.0305748613819988
16,0.10738638327826837,0.08616948148776452,0.0534946007046597,0.2642208033175527,0.00391861883559327,0.02036356063633473
17,0.09818461048402186,0.025102154642201186,0.011840261962502213,0.17086054108015086,0.06570952631349766,0.01241123684310192
18,0.08059799397177181,0.030587595203231687,0.12048625955850678,0.09438435623434814,0.09224514319338228,0.09974294989248055
19,0.01762652815328907,0.13661211995149528,0.042799520151908264,0.06438092991354162,0.07749804225568535,0.2094011496761543
20,0.008160737089993143,0.07075272059264649,0.04487433856997131,0.054633035201290904,0.08215717772386563,0.13558268376492963
21,0.0857312382183243,0.12115176389640094,0.11624186947040431,0.007147644960933385,0.06061380994679126,0.08166940623161925
22,0.019451374032035236,0.05940085041179384,0.06895887650894804,0.08330721363119999,0.11471670226038133,0.10283720806919966
23,0.06592092749613472,0.02662009391031665,0.0763891347594327,0.10885783341253945,0.06517838643961779,0.027901102549597216
24,0.03676805441675229,0.1139747951722855,0.008857819797737938,0.03120855461261574,0.06702132863221995,0.06936051179819559
25,0.0380524316759466,0.05819030945261114,0.11420991451626454,0.09908976621571483,0.09722506577900003,0.04175531109046519
26,0.034197421874460066,0.10216147375132989,0.08292921848577439,0.01347188573456824,0.05101560684948639,0.0913926033297841
27,0.00655012536124289,0.0091345146325655,0.034569702945673075,0.030578399370571926,0.18200507608704167,0.035919909324023044
28,0.1255442400300395,0.12367051639018971,0.09172531360623848,0.08436661761467493,0.04577024179979411,0.16612987460463183
29,0.03644326591548112,0.08951657922861234,0.10973344402448497,0.14480461528139718,0.07482437982640043,0.18771782605971474
30,0.10166045662549356,0.05562769026668005,0.040442400014843345,0.1521623873252737,0.12967131588230257,0.09734422087134158
31,0.21144531702945718,0.1097044097501443,0.2501595527306554,0.05269583057305199,0.050766089968173535,0.0928111191956568
32,0.008071532759958241,0.05899122404801946,0.10393220978745565,0.2120713018960808,0.10618413824311868,0.06047104623024933
33,0.12999302061043977,0.07331535482342172,0.08744868496161191,0.03207930374862426,0.04274823451718532,0.08537699767936552
34,0.21820816715381502,0.007896562318690608,0.014066909723685857,0.15122028188795775,0.05125762814160178,0.19296964830361685
35,0.1499956725229744,0.10100772058911683,0.036678023650517214,0.06146107277976575,0.0888049229234807,0.11111100026389503
36,0.08283936987469871,0.03443820748828882,0.09326727411727075,0.006345120129762587,0.06907136923218295,0.29810527148087834
37,0.10786937233311988,0.05251794541643789,0.04596740512384672,0.05758642070485338,0.11586306857725454,0.04980288317777174
38,0.0011856575410234336,0.16328588133510083,0.15485001557177128,0.1005490975454082,0.08925423633398065,0.10613973784910713
39,0.12021656152140633,0.014431528483120504,0.1120068107561464,0.028436432480902343,0.01987604317168206,0.16438840077275546
40,0.13855040874569527,0.019261196406895366,0.06036377237786777,0.04864595659553237,0.05898663604404902,0.19822739409131362
41,0.2791025582048245,0.049470317286546904,0.028660554366573675,0.12468951273597365,0.09003185797810709,0.14678189870578545
42,0.03226752837645559,0.22761533191206615,0.15530033761180753,0.16659259213350536,0.013371552072450825,0.026939280752075672
43,0.04025567067499625,0.0160456759653565,0.003777994000628965,0.05380672520168287,0.15104621738730706,0.18225588374704949
44,0.09174552861994094,0.047384883794719,0.05109269457357779,0.19490003697088104,0.09556572389059888,0.16982326873522263
45,0.13445011170030632,0.16219258264473527,0.02309514374657474,0.17898041017212601,0.011764049828333824,0.02513422034394394
46,0.04329279233569472,0.17330340427695817,0.04502314213632766,0.04309497837247933,0.16184643301324667,0.020055640757493602
47,0.10010441932543124,0.00568276108154997,0.10048987613510697,0.1746629385621025,0.008872273868260613,0.08713464819043015
48,0.023279126208267414,0.080136031375943,0.19064268115163524,0.07175193435240246,0.0997020279148545,0.14724168144375613
49,0.05065064843932843,0.06115033139097652,0.15068458289187434,0.042422855883442696,0.04205295260601862,0.04637951118705014
50,0.0009048074144062403,0.047067833753647176,0.011846576953908942,0.07489569920266585,0.07700401588226825,0.12914128448643725
51,0.01294713879809298,0.04254754704683385,0.07726396158345583,0.11455215167008145,0.05082676054751948,0.119010224151608
52,0.009365780226199136,0.10631822787067002,0.20113230412659194,0.15293028868364472,0.1326437981515669,0.010460873274094973
53,0.2816233060252058,0.05855914842919402,0.1095918485434596,0.05935309295356233,0.05172652604967931,0.1380907437682102
54,0.08725969403719412,0.052032129068655064,0.07718009422474031,0.17219917156070857,0.010744787666773047,0.13386383841960595
55,0.01610594914216105,0.14876468479967972,0.10647688073435402,0.14603662972143433,0.10992589523272424,0.01653734819647792
56,0.032156982829870714,0.13569518511938353,0.19133309618970915,0.05826302807034878,0.059778941006395483,0.15723972453585783
57,0.09119931215927721,0.09798891758643229,0.03552084471072467,0.0038811566373079,6.880206504842603e-05,0.10629097156870042
58,0.012435131153187721,0.008916522220260362,0.1393090889830556,0.007951618250380712,0.03610818357408714,0.10587091927608061
59,0.14242816756024107,0.05026736242203153,0.004722858691147297,0.10154153515306014,0.17884570624948623,0.0680868265390951
60,0.039350029012509474,0.03088729425188184,0.13043689632268146,0.22928346787020354,0.05726988380347117,0.173812087669598
61,0.0727348476022178,0.004556535903258472,0.031225751457065486,0.027364521846167753,0.1153427102489237,0.17431973677652385
62,0.07307901645895258,0.026361331256884467,0.033362848503622394,0.09139258061700163,0.07645158636702691,0.04421314178889023
63,0.1303050719943931,0.06315267146595886,0.153495193289013,0.0019167704151851206,0.023382492593774472,0.07039458058657289
64,0.08090176871434225,0.06117009203184773,0.0025562386193073035,0.11749076410428294,0.058632534499372294,0.20458733710612104
65,0.03437002468120284,0.020089754279359547,0.10901735070864471,0.04423766790161715,0.05497763324978247,0.024724838621732585
66,0.08940067693563016,0.1564846032998223,0.09336886363846247,0.010023375578101828,0.12844970788484034,0.03956257461818282
67,0.02242447683274548,0.07691567720358415,0.06674737925456413,0.12994461208396227,0.021140498789627527,0.03329524620215795
68,0.2902259281353201,0.06175957185089853,0.04706813424769799,0.006477495306847948,0.06015882435831004,0.03511560551373939
69,0.11759184952638302,0.026378759311253663,0.196427649788878,0.05240606437849197,0.08777716642316018,0.011775841539884346
70,0.03400708374009819,0.011923959956554781,0.025534960735314548,0.019432327664253436,0.021820634192404684,0.07146618855068286
71,0.04602529841257297,0.0694544619749519,0.025549677704786333,0.1857247737225906,0.05294061670737368,0.05181635003146552
72,0.07399866800826223,0.0006896140888201497,0.012696494491696445,0.1355422759139624,0.04182315670945076,0.0009844267997279276
73,0.14662596877192288,0.1339408994510584,0.03600991218235852,0.008165361250642138,0.04214932414252956,0.044080462849656166
74,0.25752877838479105,0.11533106251725901,0.042082519269622205,0.04815064139766967,0.06091830425490648,0.014081026103289391
75,0.1698314937898186,0.0024246473518436946,0.01012889847751831,0.0009315671963358355,0.029347730430856426,0.06764587484704288
76,0.1431918170890061,0.006060679814213765,0.032378929547062084,0.06739558907153125,0.14475014233858285,0.08805574089126536
77,0.020316448898766725,0.11888110872337904,0.06726628748672202,0.05033616196424234,0.13111475308990386,0.08314665223828385
78,0.15883260647752356,0.09088197390873407,0.016838543835194838,0.10126591216656575,0.1843318820417224,0.00038374004952997673
79,0.012370392605137424,0.013308338818648808,0.035304356892379755,0.035359226644437816,0.08003987823681356,0.205716197550262
80,0.15097703584812222,0.14409241475818124,0.10695139468786587,0.006078069446669868,0.14082000849872156,0.18662828824973748
81,0.008844708240488228,0.1741421701712933,0.14318360837721503,0.007753869011506499,0.03893825593719679,0.0836289319099717
82,0.21126124166476556,0.10324028087481686,0.11312837000661996,0.005000426575792017,0.037086381467815246,0.03119477494787273
83,0.1456656123997904,0.1297910394585146,0.024325634304464452,0.11335708991579678,0.07026415090592146,0.1335571620874848
84,0.050683718274352065,0.11107766174517394,0.02541387775160554,0.05478365569531634,0.21176602812119827,0.04648489604292865
85,0.17344832659865606,0.0033384277399262845,0.040746111864247446,0.14243194412162444,0.06599808638205186,0.09129672992494708
86,0.1876157494846606,0.056602436880952955,0.042162293123098764,0.10899832030019431,0.21346477120670143,0.11486829137963481
87,0.06853392410996549,0.09164294240996927,0.055678418574207016,0.04605197596689167,0.06918087934540337,0.021243680934020456
88,0.022138230928061355,0.047245576406008155,0.030301431207622017,0.018952563820841328,0.040961447051912646,0.13580368352506092
89,0.12262983364034014,0.03598468672425415,0.1793127329042643,0.14586769086687737,0.18336175793044546,0.08094052072010684
90,0.04635624932918303,0.009276033661957133,0.09249414583053361,0.1526443946553741,0.08554737281767288,0.0863758407565094
91,0.08100521640827146,0.05499354306138465,0.12679011670214987,0.029585632309370533,0.08364923577094617,0.05210000445294748
92,0.06365287101469934,0.030256009854573423,0.0818043065931241,0.19202334284046668,0.1319822543110988,0.15509189775776525
93,0.10236730001346736,0.09882460659210485,0.046992253263113286,0.05056852796071513,0.1341531771442355,0.12729016258657302
94,0.031041014831153606,0.05112852083555905,0.04464672350866787,0.11339003165432013,0.10311904212464677,0.056749715408112945
95,0.05889447298347109,0.1084871066603624,0.055814021792584614,0.01756842068059601,0.04572942354088738,0.20983943152211898
96,0.009305828421267922,0.023468803072953532,0.05047716617809905,0.03891172827530301,0.13510354770440908,0.16455858496169135
97,0.0845976992448049,0.16191762439428228,0.03756521794732804,0.09534540438395028,0.10841933878079418,0.015097975200189333
98,0.23058939889062596,0.06433366957310237,0.04692986019716969,0.13469539547221307,0.13325999965239296,0.05039788783401292
99,0.07752058048964794,0.19670401567539011,0.10129242626093377,0.04467773909159613,0.15421986783060526,0.17126813325607
100,0.11129978995647716,0.013099773194518782,0.12059331034549986,0.01622212126988729,0.06040370228952701,0.01285291380541481
101,0.0012589244477030997,0.0989827116100354,0.09872126031244038,0.09179780556813939,0.10277867693151056,0.017302370894949144
102,0.04925110444983414,0.014716079597780565,0.10096280497265599,0.06229942591863523,0.006715601643254779,0.08570171118833751
103,0.06222627539294133,0.05836370510733663,0.16184958181704284,0.023990017487928533,0.011362497513693698,0.13533673740589783
104,0.018786704501520386,0.2924173533587281,0.022574858180568723,0.057010982562374315,0.09538385985356625,0.021029776538969876
105,0.047379440814953225,0.030254277675376962,0.04621079872821077,0.05927510272073997,0.017689837956009195,0.11084934175000354
106,0.16996277217561553,0.06561860787959034,0.026582184436268922,0.22109266371195088,0.23443685862485947,0.024544228943717935
107,0.0015127466117124486,0.061528856679229124,0.04488043162456113,0.07418193137019428,0.007417147705515064,0.12565804359778496
108,0.18668305594369894,0.08491243133766957,0.019235044785409928,0.10013164367591222,0.1147066441326589,0.023828437625241693
109,0.09120204630506493,0.07732050697903256,0.1454958059704882,0.007406487597548153,0.07222465563540767,0.12237812913903096
110,0.09569152070757397,0.08928424323644112,0.028446585408858242,0.07108980054987704,0.18588620152803462,0.17353290378046093
111,0.12013341460491626,0.009793824299361133,0.077778023578254,0.061647465463431764,0.061379384652461205,0.06962528095813092
112,0.04306050105710633,0.03560537199988836,0.016355481419988688,0.0881091296694285,0.10183061493859961,0.011717980123572537
113,0.09345498863526401,0.10942922744713185,0.10166381498565243,0.19926730422351563,0.006987831593038408,0.023662101066230134
114,0.06404802883053098,0.10498815943995636,0.07562844985430667,0.013700035524306917,0.13569406250228322,0.14107569286758798
115,0.07427641536953625,0.025454191025608287,0.06047636488447386,0.08340283688033795,0.02343067775622789,0.024246337565188448
116,0.07132198346998576,0.11413218225692606,0.0242432164306824,0.11245775071577774,0.08948486083750823,0.040502903011069055
117,0.003771820404939603,0.1426157040720705,0.07396384650625014,0.1521314912449789,0.1250468832111855,0.000984442214958782
118,0.010489937457053752,0.06918922370210605,0.03813283132946412,0.03799898886996266,0.042458134544179425,0.1844577408462906
119,0.27522369312095785,0.045491794712188525,0.0205664899532934,0.1273612154752017,0.05212682699801924,0.019571588056081175
120,0.06829309228242968,0.16700085585187002,0.043205940876317336,0.05822395672018883,0.00320360837068112,0.05405081250790075
121,0.08703993700184104,0.035239214260521644,0.05509373939932463,0.17369012103350195,0.07043477952729148,0.1919933663263956
122,0.1388497247509434,0.05402742547272961,0.13177120095896624,0.03694755224712032,0.15531920932223722,0.19734944016326708
123,0.04569000309137436,0.13206317751871965,0.01690673876783663,0.1535374456806479,0.03206287707111354,0.035439832499151336
124,0.014211036076157514,0.018410051022974203,0.02833774999928079,0.0035370399189536446,0.1574158735822493,0.07728687946210963
125,0.03352919348486547,0.018457386312954533,0.028698923594554015,0.011667256556429346,0.1337313461936098,0.03192242236709238
126,0.027754249101777984,0.04834848587983336,0.054641228808864,0.020328965846751642,0.10099356081750414,0.01360021684377737
127,0.02583543498702993,0.16144215824202635,0.2059880715609232,0.1449706939807203,0.07406730735617312,0.05629016948477348
128,0.1469433912399311,0.06778017997565329,0.04040473470672782,0.14466828774678178,0.012843354973069397,0.24849146396260863
129,0.016669546581200435,0.053319475796306096,0.08810472990565005,0.05590121075352185,0.0398812010995922,0.11712547087015639
130,0.012995257109481349,0.21127167509619724,0.012921738938712703,0.048786389690766166,0.003015350625000202,0.06708749911978813
131,0.0520417281667451,0.11895819110687156,0.17865398116847425,0.19587333495049103,0.09893886075704636,0.007531706926745738
132,0.1571682425058253,0.07996809615776349,0.0001067797741455402,0.04523055352587518,0.02802383480025214,0.09911767157663502
133,0.11027435215766439,0.04401008059514484,0.09233293788629801,0.05220616151247268,0.11366565707239484,0.025167467017139736
134,0.07046208481188727,0.06028070184444165,0.07718270340176936,0.05786420919875951,0.04804823811251277,0.17944648518239673
135,0.03567360386693607,0.02859712982426129,0.09284465151558756,0.13653308426604455,0.04416730033025835,0.008949716652022413
136,0.005639091715749793,0.1248299924321207,0.057849516976584074,0.17398707987396864,0.06773247431682837,0.02110383358450149
137,0.07451859724378074,0.10704795756323165,0.031106696416834136,0.039926529224516616,0.026288237046368616,0.20698912879803158
138,0.18255344790349676,0.07954202006447907,0.1687847692867009,0.04170718851693242,0.13979609512006005,0.011149101899776982
139,0.02656939284516306,0.003503165095203165,0.12908076409585584,0.04378146902062872,0.10760422109765837,0.04178653315295171
140,0.0524533401855836,0.025702689949844672,0.04338542756872932,0.01326195249398162,0.04139593392079016,0.07534236192149518
141,0.04131050085437805,0.16756736764967264,0.048575216138199866,0.1497793774099763,0.10896562734339987,0.13888997277774187
142,0.11700432418313415,0.004203688836489324,0.027811242303546806,0.10281723591079023,0.22840146956288435,0.06671655754316198
143,0.16623655270624024,0.17847164865821746,0.10293796622482758,0.12237067606275948,0.052964854091600046,0.014369092440745065
144,0.01314049673322783,0.053504178892681824,0.07724932417487097,0.007974529501653688,0.05739608775886743,0.011286817421061102
145,0.013095993071142387,0.0767560264357128,0.1314703138137541,0.04821268799626825,0.3162812931905166,0.0013518865250226556
146,0.006911386463532449,0.12803407084567853,0.08569480511941802,0.03158033246810439,0.09640200111324691,0.12927728699228574
147,0.05546992969977269,0.04301200929867375,0.1466845491597925,0.07171983290000707,0.08623575257635173,0.12091016357246043
148,0.27573448739196527,0.027008512119845108,0.08853305946197551,0.13042257173691102,0.05032094009378292,0.10222843793795217
149,0.12647029024292494,0.001081181724797019,0.022501987120517243,0.1398511562225238,0.04602612123708059,0.014171091144239943
150,0.19037823988402966,0.15087974578378976,0.03472981936524188,0.03636842490790095,0.16012097192052077,0.028954924212116654
151,0.18435450096548678,0.02389885461892916,0.17372119359219582,0.10744485983176104,0.008431009676404411,0.08618986877369444
152,0.04220569254365484,0.09199165818248908,0.05386600273057005,0.26407868233347354,0.07158615054513319,0.11226938584248425
153,0.028546839090359082,0.020511465620825096,0.05131787575779312,0.03218170155114935,0.13287405593768456,0.17423268266482267
154,0.09587937916737152,0.07461308671388013,0.0043269305057402705,0.049991063330948764,0.07291402312341953,0.0952594405168142
155,0.01648024432652068,0.010898761466909209,0.07611174135189795,0.10844284896862122,0.05565281759169163,0.12992848294459866
156,0.24108005502729166,0.023507105894616687,0.2004590053075402,0.10213995364589987,0.0550121179285341,0.013132359654436722
157,0.011087804468732239,0.003596045251977606,0.19621815034980064,0.04840939437277729,0.15949090374775382,0.05054600306548004
158,0.063702756839006,0.10032842263128731,0.04247557251958392,0.010312413724611523,0.05943610243661357,0.15874329577438268
159,0.03953531630424223,0.24641983168875337,0.04949870560389981,0.0757488542929132,0.1702435691319634,0.19597414204978314
160,0.03293169889704119,0.02097764088423763,0.06765028403380884,0.13169125419865496,0.13312513102096543,0.15379324626991625
161,0.054185334296605416,0.07242124365095313,0.03459354111945797,0.03625855784047962,0.07196056813512369,0.11441636904599152
162,0.01131327836615447,0.07501849532993216,0.14304918430790395,0.030884363412792343,0.053870955701820336,0.07377414261239251
163,0.13663341419078023,0.19435691569006475,0.03373923467808181,0.05184197472983357,0.020898729563829755,0.03667991542351384
164,0.059752394855367055,0.1025525425802382,0.0051086068685963475,0.0975010869295531,0.07780896458576197,0.0017504879495853147
165,0.10277482065178216,0.08346552040137391,0.10280500968773915,0.10305156086964186,0.12795179905233925,0.06501463014908491
166,0.00976169322386718,0.022310470354741475,0.13749749007564627,0.056478412780910904,0.22321034311688895,0.08927564585594923
167,0.039077513461344825,0.05807043539783244,0.00028045134468505494,0.06926513695841077,0.16965656162079976,0.1442430040835902
168,0.029515933760117588,0.06994604630874122,0.1168804134929622,0.005814637216104335,0.017921732585198382,0.003930701203764066
169,6.545424087968203e-05,0.011609391070168175,0.005055903826036759,0.07650363930059739,0.012654549609697367,0.027239971339794364
170,0.17345585972934235,0.01823177955497387,0.11967960045710026,0.07599800797365318,0.030437902510084592,0.16761386408281892
171,0.11062041571075121,0.041780681755881906,0.15889494637953092,0.16579749565265167,0.04611277939444141,0.10855632831436099
172,0.028234953540018464,0.16515099749683518,0.05020046153126976,0.06273227800832862,0.045017638728945104,0.0886916662038361
173,0.056777781420680476,0.165313470918314,0.04071033181605574,0.05832662960366284,0.00016322594798779842,0.06782993859779972
174,0.07575027378879699,0.06974310479538913,0.01816376338860774,0.07114892987780218,0.013585815783006716,0.15532995712585496
175,0.016650156715333656,0.022740043624538096,0.051354662271334714,0.10509520444716075,0.017210706932075992,0.022669173738724995
176,0.07438825101796813,0.09497698752013821,0.02773678978768672,0.07150472522165219,0.09387017568927664,0.029205528585512456
177,0.05753393755269518,0.028898565537991836,0.1042433193778027,0.11057188073616335,0.1471455179956488,0.07895332723010945
178,0.0055432936065049065,0.1406862049952728,0.14820416692425714,0.010392369956245751,0.11314074614209683,0.06553564457190264
179,0.05426792415868706,0.11151008836954729,0.10470902209974697,0.04416822787995917,0.030643345640858344,0.054020082493120694
180,0.02397438829441586,0.09590134229869618,0.003417020617654611,0.252120635281564,0.2624899307633768,0.16989715549608153
181,0.004505442349749009,0.014192237396502203,0.026720091847437337,0.06560131846898522,0.19205165506016583,0.03145841285003542
182,0.1288834963017577,0.0015370962319092652,0.02020441396806194,0.11277712108651865,0.0011386612948948533,0.11808542617384898
183,0.04832256264555372,0.079225323007141,0.05759884409922751,0.0494812754397723,0.10619049205164958,0.002833359405943791
184,0.03604088573315368,0.034511096048683805,0.0709412770542127,0.07576669760976797,0.06390986406177976,0.22656301829138076
185,0.03991646073932396,0.2525574460102342,0.05687766605073318,0.06068467193047876,0.14299236571787974,0.15046160948508924
186,0.09196863266625438,0.07572367102552462,0.16596853111098975,0.10154103889521277,0.017688602934551323,0.1805599860743902
187,0.09601134058439276,0.0622357560418571,0.14038265276269937,0.03482836125523298,0.10832696700058653,0.01365907095779162
188,0.09016865670218464,0.048320921798454514,0.07912976688216075,0.045842964806626064,0.09422768646303896,0.15866038497478913
189,0.061629177209474056,0.15756426259466555,0.06813509068456576,0.07396071396512748,0.025552949126966124,0.06236810621354958
