,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.5849158734184292,0.5738162148081842,0.442417776671744,0.34346192319149516,0.5793738999000793,0.4560540261974962,0.4380218572907443,0.5396800014649826,0.08392266226695205,1.0750520821620593,-0.04812284062173588,-0.12068288866895859,0.5402782471350522,0.47339270259076976,0.3124427756773228,0.5210174530730451,0.4064332927726813,0.375917986758111,0.5667181035641801,0.47699589468540315,0.6898244122848928,0.31686691848363097,0.4803006433326769,0.6134822971894306
1,0.5357908986428571,0.6007645035889793,0.6146135202289307,0.5695090564417018,0.5218930109451019,0.5224342232027808,0.48899612108234053,0.33025044924926567,-0.14076442514255658,1.0798849460464424,0.14081905759553756,-0.16726953507428935,0.5432695423759326,0.5958911960153608,0.42285867422921947,0.4864080403927845,0.4380613199302726,0.4764873803703344,0.5521096800099254,0.512527603590669,0.42319156439604916,0.29762194957038135,0.3416515854289512,0.4288573358685294
2,0.5654618066009724,0.5418057927900972,0.506532449358429,0.5224577735664743,0.3179673763656856,0.3561402858786018,0.30622696718302644,0.45454968816105695,-0.06879215108147073,0.8760414396547618,-0.16737427876388156,0.041554862992381786,0.4519503968245642,0.49776152662774786,0.45704175492295745,0.5299533205267868,0.29348884660726393,0.4598426890432583,0.441580654166492,0.458547610057461,0.3976494562255783,0.5535661537089202,0.5178875407928989,0.5663262100530806
3,0.4209105721941858,0.596641578291023,0.522943987313439,0.5017249287212578,0.41537336423907134,0.5013817410584758,0.3033690624354005,0.44384165706774065,0.0537630870386998,1.1159862472144995,0.14481755394076498,0.10147362838422723,0.39422196523418424,0.5100460156727452,0.5347046634413268,0.47925140859561305,0.26934100299380226,0.37033053736406174,0.39299045609356453,0.4632236296945959,0.44329426709298475,0.4180124344291979,0.5640575916085327,0.6100131060706803
4,0.3036022184016388,0.4971617705459597,0.33743145375635364,0.6030459255803022,0.5336508116726628,0.42581093784504487,0.5620607652344211,0.4352176087196551,0.03356305727190172,1.0229210657984336,0.13503123616935328,0.11834444190430789,0.5452380522222604,0.4286426981971075,0.6056806722892074,0.42114684199802466,0.6485260255224014,0.5547594863920694,0.5772972345008621,0.41679036655979007,0.4086933865779909,0.7175427523435829,0.4389719112101245,0.535221502784751
5,0.3721361913704475,0.4686458319666926,0.2929493604008675,0.588243628942829,0.6006612857621022,0.4076987051126346,0.6886502816795953,0.46697252635794717,-0.02086691965732722,1.0014466392638648,0.025597152601855463,0.10562445502972298,0.6338520608044687,0.5166554005561504,0.33570220849574495,0.5222225650000398,0.31057514020904614,0.4537028116615217,0.4796230010507222,0.6249385599486923,0.29796430493526127,0.3492440222162837,0.5001820702712604,0.5373009473217946
6,0.5468009421712913,0.4832900698019994,0.5718479051692069,0.4323763403490545,0.4493494832943575,0.41430589628673364,0.5552801525758775,0.45293804294612505,0.23145168719032658,0.8007403362689645,-0.07835706607287889,0.0970897663281875,0.4345894749506293,0.42590773033366464,0.5331184641252107,0.30975178328009845,0.4091841912680306,0.4809500366187835,0.22339478487024184,0.5749550016933337,0.49652950113768046,0.4077832623019145,0.5307785073795095,0.488587323846325
7,0.4335486480650599,0.46991428040048777,0.5554856169719515,0.3705987842999044,0.42292488147448415,0.5206650381931308,0.5282022296760291,0.3829654684325776,0.10508049926797428,1.0188915727902645,-0.037522164357625974,0.08299219138672441,0.31662760873539075,0.43589875556666463,0.7033692526029623,0.41831180872822077,0.47657368889237844,0.4247693612244155,0.5893794215147836,0.34006635233273685,0.5282171408420803,0.49207338857252375,0.35336744862778413,0.5304716562630679
8,0.5028331749998547,0.3106860894138269,0.46289280096670316,0.5743197363091034,0.3006930340719766,0.3926090832535754,0.486593137890454,0.5511190911422081,0.058515430904280887,0.8935350196351353,-0.013425304638169822,-0.261549141107074,0.6869931527782495,0.5499656255861363,0.2530108155100777,0.4303665151247642,0.4165362818965306,0.454459787758399,0.43657706449956724,0.27109125985601246,0.5641744133915778,0.3482648650518482,0.34996998502481513,0.6010951025632221
9,0.5322559518248281,0.5169868223093954,0.4914038747499071,0.33600555293695544,0.44045540112008763,0.439807568084199,0.4870169788128567,0.44388590665579775,0.036307545061415654,0.8553966040284362,-0.15358407761945878,-0.0909730897399478,0.5329289109301211,0.38049575579047423,0.5941413085145337,0.49694676050221465,0.4315300368084212,0.2640729625825783,0.5781698978188086,0.4608683189268572,0.28408785161809413,0.6738868050523381,0.33500371366563503,0.5510172990287026
10,0.4280143555675311,0.6289704286325035,0.4791214370098002,0.42783695094304286,0.6131364250164363,0.39618874372293944,0.5722865072521468,0.499095652282201,0.0803469792356834,1.0828885916266526,-0.010224501576603564,-0.10024538494666167,0.37943691845490707,0.43063246977560293,0.5588385848056605,0.5697267602909328,0.45219904525447274,0.557136915009637,0.28219771489112777,0.36189759066844907,0.29968520218981026,0.4567597333681497,0.4564292578271261,0.417191410605125
